gene_id,bits,source,family_id,split_role,generator_parameters,seed,parent_old_index,parameter_regime,selection_method,selection_rank,selection_distance_squared,display_region_id,experiment_groups,magnet_cells,raw_bits,raw_gene_id,repair_changed_cells,repair_passes
52a4af049bc4cf204433a38e59bb30d58c44670729421fc2116c7add8754d608,011000101100111000111110111111000010011100010010000000000100011000011011000001010111100011100000001000001010001100001011,U,U/pool/field_03794/attempt_0/params_0d2bfd4f627fb2c1,train,"{""attempt"": 0, ""m"": 51}",13349480423077743689,,same_range,G,12,0.00260261748958953,2,G-S;G-E,49,011001101100111000101110111111000010011100010010000000000101011000011011000001010111100011100000001000001010101100001011,b84f48b6fe10023ae6ef067ce6d940255a56ac94303a6b8e4cc44353940abb9d,4,1
99cb2aea3e678e10b8b71e028a18553e68e79a0ba510eef4f8380283eb9f8de1,000110000100000010011111110111110011111011010000101000000000011000000001100001101110000000001011000101000001101011010011,U,U/pool/field_00023/attempt_0/params_9d061dd6086ef63c,train,"{""attempt"": 0, ""m"": 47}",13349480423077743689,,same_range,G,13,0.00260261748958953,2,G-S;G-E,48,000110010100000010011111110111010010111011010000101000000010011000000001100001101110000000001011000101000001101011010010,ef79c162d723eeb6772f6cccd5a126119a212ad7e082d6f187fbd36496c85b12,5,1
a71f03211ab5ab42c29373d55b072e58f20219299d89ed6df9a632c04e5198a4,000111000011101111110111010100010010100011111000110101101101111010101010110100100011000010101110100001100010001110001000,U,U/pool/field_01863/attempt_0/params_028c17449d631d32,train,"{""attempt"": 0, ""m"": 59}",13349480423077743689,,same_range,G,14,0.00260261748958953,5,G-S;G-E,59,010111000011101110110111010100010010100011111000110101101101111010101010110100100011000010101110100001100010001110001000,cacb2bf62da313ae5bcfb103365d4bacbf49751e9e7d123b9d37fa890f1a987d,2,1
aa4814ba13afd692b7fb25810fe5e36edd687935d0c42963ee05bd4f9cb14588,000001100001101100001100110101000010010011111001010010011011001000011010010010001011010010001000011100100010100001100010,U,U/pool/field_02945/attempt_0/params_9d061dd6086ef63c,train,"{""attempt"": 0, ""m"": 47}",13349480423077743689,,same_range,G,15,0.00260261748958953,2,G-S;G-E,47,000001100001101100001100110101000010010011111001010010011011001000011010010010001011010010001000011100100010100001100010,aa4814ba13afd692b7fb25810fe5e36edd687935d0c42963ee05bd4f9cb14588,0,0
c81a89a7b504645220718b13d49b11a2e9e8aed397ba03de5db8a9f7e6789780,111110101000001000100011110100110111000100000000000011000101000111000110011001011110110100100100000011110001100001000010,L,L/pool/field_00232/attempt_0/params_921bd7f92d00d5c1,train,"{""attempt"": 0, ""m"": 51, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,16,0.00260261748958953,9,G-S;G-E,49,111110101000001000100011110100110111000100000000010011000101100111000110011001011110110100100100000011110001100001000010,d789c4eeb678c52c818d94028fe49f4b019757bdf4a9a70f849d2d99952aff35,2,1
c9e70d63a8b53a9b695b2ec84596ba11fdd6216646d28dec4a9a6878c1958a73,111001000001001011010110001000111000000000000001010010010101000001000010000001000001111001110111000001000110100011011011,U,U/pool/field_01975/attempt_0/params_7851aa111c2bb7e7,train,"{""attempt"": 0, ""m"": 45}",13349480423077743689,,same_range,G,17,0.00260261748958953,2,G-S;G-E,44,111001000001001011010110001000111000000000000001010010010101000001100010001001000001111001110111000001000110100011011010,9af0fe3ff2ed5cf953bfff7824e1eabb84bdd8c5d6ecd466dae40a3634e6b887,3,1
ed3f4f935009e452bf7cc2eaf9836e7295e2d49cf181a120c9b1ef750a1ed5ee,011000000010011111100100100110010000000000011100010100000110010001001100111010001001010100111011010011010011000111000011,U,U/pool/field_02396/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,18,0.00260261748958953,9,G-S;G-E,49,011000000010011111100100100110010000000000011100010100000110010001001100111010001001010100111011010010010011000111100010,45d6a8360e8902bc046f713d616d43613ebdac135aecfe7a4a2cfc8de409068c,3,1
20b1704a3f3d890550d6141eb97b2328b03a338390c60cd94e4d7cae9e468f23,111000110010110101110010000001111101100100101000011001101101001000000000001010001100000100010100010000000100011100101110,U,U/pool/field_04308/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,19,0.002586092934100073,2,G-S;G-E,47,011000110010010101110010000001111101100100101000011001101101001000100000001010101100000100010101010000000100011100101110,9b90b9d489145de79c8e8033c51231b0551bd086e0f1c4b7141c6a186e9ea7ad,5,1
3b00b24049715c1aab22ace1a4e94e57db29f9492d125364f7aa76e8b6e081eb,110000000110001110000100000000010000001100001000000011010011100011010000110001101010010111100100001100111110001111010001,L,L/pool/field_04912/attempt_0/params_2eb4b1e65128842b,train,"{""attempt"": 0, ""m"": 47, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,20,0.002586092934100073,2,G-S;G-E,46,110000000110001110000100000001010000001101001000000011010010100011010000110001101010010111100100001100111110001111010001,ba3ce0d5a90221065cbf757d4201369fbfd28f275508c4e0df4b67f806751134,3,1
591f01b97a058d78e922d153691db2c1ec05c94ea083fd5db3638b0ab3d7442e,110100000101001010111011000010100010100010101000001110000000000110001101001000000011000001010001001011000100000000000011,U,U/pool/field_04775/attempt_0/params_8a71703679c9ad40,train,"{""attempt"": 0, ""m"": 41}",13349480423077743689,,same_range,G,21,0.002586092934100073,2,G-S;G-E,39,110100000101001010111011000010100010100010101000001110000000100110001101101000000011000001010001001011000100000000000011,fefe6254cb6f0ddfe5c2ad68557d6eac585d39284a1fb27899e051018efe0505,2,1
953dcbf8d5758a373da5cd6fd2f973a7af4cdc3e2668c9d7db7996355b5e1057,111000101010000001101001010010010001000001001100001000100100100000011000100000110011001100010000110111001010110000101000,U,U/pool/field_03544/attempt_0/params_24768e62d6866064,train,"{""attempt"": 0, ""m"": 43}",13349480423077743689,,same_range,G,22,0.002586092934100073,2,G-S;G-E,42,111000101010000001101001010010010001000001001100001000100101100000011000100000110011001100010000110111001010110000101000,26c982d24aff17b83a4251c32d2de19187f21ed3f4c29ca60f618dfd230a91a4,1,1
a848219df173522a81b78def636e4611d8829fa4314099475d4570500d15fd12,110000111001110011100010101100001100001100000110000110000011000110011010001100001000011010010010010100111101000001011001,L,L/pool/field_02324/attempt_0/params_9a3f9ea5524d5d4d,train,"{""attempt"": 0, ""m"": 52, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,23,0.002586092934100073,9,G-S;G-E,49,110000111001110011100010101100001101001100100110000110100011000110011010001100001000011010010010010100111101000001011001,b5d39fd05b3d11e77c3eba0997215cab5bb31bcb595527e4fbc26ee9ff335a38,3,1
0b7cfc2f925989f5f2ebc945c6561d88d16456f9ccf8c916d08556fee4167a96,100100010100100011011011011000000000001000010001101010000110010111110000010010011011000101000111010000011001000101000101,U,U/pool/field_04246/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,24,0.0025695683786106155,2,G-S;G-E,46,100100010100100011011011011000000010001000010001101010000110010111110000010010011011000101000111010000011001000101100101,55c7acdfe05308829643c98d395202fdb588126dfe683cb1d5a5532ba7259334,2,1
0fc771adceeed8b08e015f88215e7c73a256f3aae5301b4fa42d3d48c4209304,100010110010110011110111010111000111001011001011001011001011001010000010000110000110000110000011000011100111100110000110,L,L/pool/field_03761/attempt_0/params_fcf2ab9e2cfc5d11,train,"{""attempt"": 0, ""m"": 55, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,25,0.0025695683786106155,5,G-S;G-E,55,100010110010110011110111010111000111001011001011001011001011001010000010000110000110000110000011000011100111100110000110,0fc771adceeed8b08e015f88215e7c73a256f3aae5301b4fa42d3d48c4209304,0,0
1ef26b1a064154d9ed3d3cd268d63e95fc462ceca9feaa5d2d33691d4a493d7e,000000101001110010000100001011101100010010000100110011110011111001100100110000001100000000000010110111001000001000000100,U,U/pool/field_00167/attempt_0/params_67661ad5e5e64ea0,train,"{""attempt"": 0, ""m"": 44}",13349480423077743689,,same_range,G,26,0.0025695683786106155,2,G-S;G-E,43,000000101001110010000100001011101100010010000100110011010011111001100100110001001100100000000010110111001000001000000100,8da6fec22a0c723340a8d5d693a972d26aed453984030040ec06a2513d2ce5cd,3,1
33a69bbfe6dfc68a663eda996dd89599b55034e1f4928b487502295e5fc2c639,000000000000110000111000111110010011001110000000110001000001001001111100001111111000110000000011011000100100000011000111,L,L/pool/field_00286/attempt_0/params_caa8e36a139fc952,train,"{""attempt"": 0, ""m"": 46, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,27,0.0025695683786106155,2,G-S;G-E,46,000000000100110000111000111110010011001110000000110001000001001001111100001111111000110000000011011000100100000011000110,3c30716fb39837c291b2214a39934e982bb5cd5c6021637d0ee2b320d7e0443f,2,1
0cb0b0b5b8ae1b391fba68609f4720a0b316beffcec1d0afb4ebc197248dad43,001101010001011010000001110000101000101100111100001011101110100010100100010010000010100000101010111100111001001101000111,U,U/pool/field_00616/attempt_0/params_7d1999e7c546ac79,train,"{""attempt"": 0, ""m"": 54}",13349480423077743689,,same_range,G,28,0.002553043823121158,2,G-S;G-E,52,001101010001011010000001110000101001101100111100001011101110100010100100010010000010100000101010111100111001001101100111,f64a59447fc49f1615ce6e7ec0a43ae528ea11ff2eab053b2171c2bfa528e16e,2,1
19e2ac5acd794e1178496e53c08c93ea39b1006371646fe0e241e4614852acf3,010010100110100010010100110101111111110100001000010010100110110000000100000100100011101111110000010000010100001100001000,U,U/pool/field_01018/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,29,0.002553043823121158,2,G-S;G-E,48,010010100110100010010100110101011111110100001000010010100110110000000101000100100011101111110000010000010100001100001000,442f4c532d19a768662de0467da2ab8799ec3e74b92e87ababd1322610316d0a,2,1
4d67e40b4f62cde6c4c1a6c521ce5ef95db22ab6c29cccd8906705bcc6b394f4,000001010010100000100000100000101010011100010010011001010010001000110011011001000011001100001001010111110001000010000011,U,U/pool/field_02995/attempt_0/params_7851aa111c2bb7e7,train,"{""attempt"": 0, ""m"": 45}",13349480423077743689,,same_range,G,30,0.002553043823121158,2,G-S;G-E,43,000001010010100000100001100000101010011100010010011001010010001000110011011001000011001100001001010111110001000010001011,e1767346813f2e66527d65c1755910ae7f8c8fb276f606cbd6645dbdca302df8,2,1
5c3342879fac80a35c660b5a4e327168c166b063b69f56f5e1dadc774e27a23e,010100100111010101011001111000010011000010110101110000111101100001101000001000001101100001010000001100011000010000111000,U,U/pool/field_04508/attempt_0/params_963376c205c66fa2,train,"{""attempt"": 0, ""m"": 49}",13349480423077743689,,same_range,G,31,0.002553043823121158,2,G-S;G-E,49,010100100111010101011001111000010011000010110101010000111101100001101000001000001101100001010000001100011000010001111000,068901151759095f1066b8556ef12a15c62a26c27be062d291a90f9c50286ec6,2,1
8929762c3fb61913e82936d540fbc375855b990225152998911fdc60151b25de,000010111001101100100001100001100000101000101101000110010111100010000001110001000001000111000111001100001011000010000000,U,U/pool/field_01584/attempt_0/params_1d6dc034b59607a9,train,"{""attempt"": 0, ""m"": 46}",13349480423077743689,,same_range,G,32,0.002553043823121158,2,G-S;G-E,44,000010111001101100100001100001100000101000101101000110010111100010000001110001000001100111000111001100001011100010000000,31695d4484777cb24e193bac98553fdf7b8440100993f58d023a71d59e23548d,2,1
df2fdaafef831f6244f5aaf0bbc0685ef0230b95b153642d76fa55868398bcfd,001100101101011001001001000011000001100001111000110000110011000000000011000110100100110100000100000011000011001010001101,L,L/pool/field_01740/attempt_0/params_d1c1053d43ce07a1,train,"{""attempt"": 0, ""m"": 45, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,33,0.002553043823121158,2,G-S;G-E,44,001100101101011001001001000011000001100001111000010000110011000000010011000110100100110101000100000011000011001010001101,1ebaa9744a8889902d208f55314bfd7dbb46ac75d376d29a6ec423749c3bbc9f,3,1
f6b3b87e02e51689156d4abdb60a518998dc804894e343fdffdb626049cd17f2,111110011000000000000000000011001111000011000001000000111100000111111001111111100001000000000000000000110011000110110000,L,L/pool/field_01998/attempt_0/params_507cffebce1743d6,train,"{""attempt"": 0, ""m"": 44, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,34,0.002553043823121158,2,G-S;G-E,43,111110011000000000000000100011001111000011000001000000111100000111111001111111100001000000000000000000110011000110110000,3fbfbf23ad396e59eba28c2f50411d26b012f3827e00435d8cc1baa91eada410,1,1
02f6efc413474703a473cfc4066176144a3b94b681579c8fc1b1d0a3d2f1cfa2,111101111110011101100010010001010110011010010101000111010001001111010100111110101011101001001011100000100000100000000000,U,U/pool/field_04343/attempt_0/params_7e7de0c8a170b711,train,"{""attempt"": 0, ""m"": 58}",13349480423077743689,,same_range,G,35,0.0025365192676317008,2,G-S;G-E,56,101101111110011101100010010001010110011010010101000111010001001111010100111110101011101001001011100000100001100000001010,6d838fcaca22059c7b8efd1d2f152b9414986637ca413f88f7ce18e3c985a30e,4,1
3d8bed640fcd69dcf60d5d31d4dad751c03b580a1350566ea1f2507180b4c4c8,001000111000000000110000010000100000010000011110011010001000110100000110000000011100111001111010000000010000110000111100,U,U/pool/field_00330/attempt_0/params_1d6dc034b59607a9,train,"{""attempt"": 0, ""m"": 46}",13349480423077743689,,same_range,G,36,0.0025365192676317008,2,G-S;G-E,40,001001111000000001110100010000100010010000011110011010001000110100000110000000011100111001111010000000010100110001111100,c0cc92538a0ed965d9ccdc71a364edee434f63551175a71b7c06102a8b139853,6,1
57c6b9108ad0376f2062915657a9ab8020c417b819a67a0fe13eee236a24d395,101011100110011100100110111110110101000101001010101101010100100011001010000100001001000101011101000000111011010110101010,U,U/pool/field_02303/attempt_0/params_7e7de0c8a170b711,train,"{""attempt"": 0, ""m"": 58}",13349480423077743689,,same_range,G,37,0.0025365192676317008,1,G-S;G-E,57,101011100110011100100110111110110101000101001010101101010100100011001010000100101001000101011101000000111011010110101010,9a7c7fd6f5f6dd8fe5606aac66357f59afa7d84eed11892cd1ea2c4a10afe65d,1,1
6ed32f5774cb4b33ab7bedd7f368e732cd60cec2bcd93175f7e8661ff399a207,000000011101010111100101010110010110000101010001001000000011000001000010001001110000000110001001000010000000001100110000,U,U/pool/field_03441/attempt_0/params_67661ad5e5e64ea0,train,"{""attempt"": 0, ""m"": 44}",13349480423077743689,,same_range,G,38,0.0025365192676317008,2,G-S;G-E,39,000000011101010111100101010110010110000101010001001000000011101001000010001001110000000110101001000010100000001101110000,e630b1bb7b2b2bf089136b7ce5e71f20965c5dd5005beff2221ce135cf29b7b5,5,1
6f6b6ef5551ba4a5887718af1e8c2aa2657908ddc374b297bc64e1aabec5fb35,001100000011010000100011001010010001001010110100111100010001001011000110100010110011110110110110001000010000100100000100,U,U/pool/field_04897/attempt_0/params_1d6dc034b59607a9,train,"{""attempt"": 0, ""m"": 46}",13349480423077743689,,same_range,G,39,0.0025365192676317008,2,G-S;G-E,47,001100000011010000100011001010010001001010110100111100010001001011000110100010110011010110110110001000010000100100000100,94ea0cfaefc55948b0aeccc290dcf5b7ff153915c43acf182cb9a76dca1ba871,1,1
d1047ca38b60c9a2dababb49865e120aea3e2e60fab6fbdb84b770b34c5f6b6f,000011000111001111110110010100010001010010000111001010000010101010011001110000100001011001011000000100000000011100000111,L,L/pool/field_04004/attempt_0/params_2eb4b1e65128842b,train,"{""attempt"": 0, ""m"": 47, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,40,0.0025365192676317008,2,G-S;G-E,47,000010100111001111110110010100010001010010000111001010000010101010011001110000100001011001011000000100000000011100000111,0787c3d08adb3965e5121c18850ada80e5d60f88a926bfc79a5c015be37b3ec1,2,1
08e0328eae953917904ab61e8f2b4abdcbbd142d5d52b0875def61d3f18f586d,000001100010111011100000110101110011010000101000001000001011100011111001111000001101000011000000000000111011000101011011,L,L/pool/field_04668/attempt_0/params_f75744aa7721f8da,train,"{""attempt"": 0, ""m"": 53, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,41,0.0025199947121422434,2,G-S;G-E,50,001001100010111011100000110101110011010000101010001000001011100011111001111000001101100011000000000000111011000101011011,94008857d0b553363e3fb000bcec430ec7c550b0d454536e0cf86ff86c83b112,3,1
302367b4cc1c2578f5f9a560ee580b73fd2d4a025eb9316bccc0e4f5aabeb807,110001010010100001010011000001000000110100001100001000110010000010011101001000001100111000100100001000001000111001110101,U,U/pool/field_00425/attempt_0/params_67661ad5e5e64ea0,train,"{""attempt"": 0, ""m"": 44}",13349480423077743689,,same_range,G,42,0.0025199947121422434,2,G-S;G-E,43,110001010010100001010011000001000000110100001101001000110010000010011101001000001100111000100101001000001000111001010101,3e1dea6512a1b4ecda4007576b80587fd798dbefc397786091b6e1b2c89bcfa6,3,1
a77a94e96d8a3493bbdf05483cb18a5d2bc06cce7b8e3a2e47b17ca27189e917,000011001111011100010001000001000000000001000101101101010001001100001101000101111001100000001001101001011000000000000110,L,L/pool/field_01732/attempt_0/params_0bdd16ffe85bf9d5,train,"{""attempt"": 0, ""m"": 44, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,43,0.0025199947121422434,2,G-S;G-E,42,000010001111011100010001000101100000000001000101101101010001001100101101000101111001100000001001101001011000000000000110,cd1a8aed36096dbafee3d4a8e491ab858183bc8feebf54279e41f7c9fe088eac,4,1
d87092e9696a732be2a8f4aa0cf1ffc86f0b769f0f28b8ae6869139057a5c18a,000110000000000000111000111011001001111100001011000011100010101000001100001010001010010100110000101010011001000010011111,U,U/pool/field_00963/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,44,0.0025199947121422434,2,G-S;G-E,47,010110000000000000111000111011001001111100001011000011100010101000001100001010001010010100110000101010011001000010011111,39eebc3008e8f29a9bf388edcbd40b359169fead9ba3483afdb5be5ed72d6ab7,1,1
fabfb702a3472b5917dd418ec74513d15bc8a07bc36bb99530d1c25aa24adc7d,101110110010111010101100110100101011001100101000110000111010000011010010001100000011011101110111001110001010000001000001,U,U/pool/field_00207/attempt_0/params_a348927234aceef7,train,"{""attempt"": 0, ""m"": 57}",13349480423077743689,,same_range,G,45,0.0025199947121422434,2,G-S;G-E,55,101110110010111010101100110100101011001100101000110000111010000011010010001100000011011101110111001110101010000001001001,e3f90db098b8914ed2a704d07574f489f12f28ed35e44f152fde0c9ff89e82b2,2,1
11e1951d686be1eee6329df2fe073ec8c766891b70b7726ca63f607aa9a54967,000011000011000000001111001100111001001101010101011001101110111000111011000101010000110100000011100011111000010000001000,U,U/pool/field_04253/attempt_0/params_8273ae10b3ec144c,train,"{""attempt"": 0, ""m"": 52}",13349480423077743689,,same_range,G,46,0.002503470156652786,2,G-S;G-E,51,000010000011000000101111001100111001001101010101011001101110111000111011000101010000110100000011100011111000010010001000,aae018d7a083374ab3cdd0b8247951bd6eaf73d75b28ad77af6fd85a49c7db08,3,1
2b43ee17f631ef7c8f514bbcd556c7d6c36979dc97fd9ed8b262ec672ec82fab,000010000101000000000010010100001000100000110100100100100110010110000110011000100010001001100101101001110001001101010001,U,U/pool/field_03816/attempt_0/params_67661ad5e5e64ea0,train,"{""attempt"": 0, ""m"": 44}",13349480423077743689,,same_range,G,47,0.002503470156652786,2,G-S;G-E,41,100010000101010000000010010100001000100000110101100100100110010110000110011000100010001001100101101001110001001101010001,67cc3ac575519a72dc3474c1b69c952f35b94686bba523a35c8ddc1e704e9b4e,3,1
2c06b2caa43297b438d973aa605ef03e7328cf4faa2be5e810a36cd955818e93,011001100110010100011101111110000001000000110000011000100110010100110101111001010000000000100100110100010000010101000011,U,U/pool/field_03698/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,48,0.002503470156652786,2,G-S;G-E,47,011001100110010100011101111110000001000000110000011000100110010100110101111001010000000000100101110100010000010101000011,815af82cff14fedba1cec845f407f2f9ad9664f76a0cb5b150c07380a4ecd46a,1,1
3cdfb55a73c2c978a2a047aa9e49566d1cdd2bb71130383a092f1643c1dbda23,110000110100011000001100111100001000000010000111000000110000111100001010010100100010100100101101000001011001110011000100,U,U/pool/field_02206/attempt_0/params_99c713f9f3942759,train,"{""attempt"": 0, ""m"": 48}",13349480423077743689,,same_range,G,49,0.002503470156652786,2,G-S;G-E,45,010000110101011000001100111101001000100010000111000000110001111100001010010100100010100100101101000001011001110011000100,1a2e30d04bd1087cb6bdd9116646b66f88c20e1dca9f6d7c81cdb0eb7367f1ce,5,1
4317b75b7688f9b1abc47a8c3b02186c55e1b122c19c3d603ab59c0b6497877d,000000001001001001110101010000001100000000110110111100110000100001010111111000100011100011000001000000000000000011011111,U,U/pool/field_01479/attempt_0/params_7851aa111c2bb7e7,train,"{""attempt"": 0, ""m"": 45}",13349480423077743689,,same_range,G,50,0.002503470156652786,2,G-S;G-E,44,000000001001001001110101010000001100000000110110111100110000100001010111111000100011101011000001000000010000000011011110,dd6843759d2afac594a8aa341c4fe4d19500761bedf21147c328e5630c8d357a,3,1
58cc352d71ba96d6019b4ebc7bf50b10fefdc95b4f6252e0944c937a16291e5a,010100010101011101011100011100001100101110101010101010001010101011101110101110111110000100000100010100010000010000010000,L,L/pool/field_00113/attempt_0/params_ac0e246b53229087,train,"{""attempt"": 0, ""m"": 53, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,51,0.002503470156652786,2,G-S;G-E,53,010100010101011101011100011100001100101110101010101010001010101011101110101110111110000100000100010100010000010000010000,58cc352d71ba96d6019b4ebc7bf50b10fefdc95b4f6252e0944c937a16291e5a,0,0
