gene_id,bits,source,family_id,split_role,generator_parameters,seed,parent_old_index,parameter_regime,selection_method,selection_rank,selection_distance_squared,display_region_id,experiment_groups,magnet_cells,raw_bits,raw_gene_id,repair_changed_cells,repair_passes,nearest_old_train_hamming,magnet_area_sector_mm2,magnet_area_full_motor_mm2,status
013ad061ab9710e78735bc83e5e064cd82be07eb21e365a1cb836aa4010ff05f,100001100001110001110111110111110111010111000110000110001110011110111110111110111110111110101111101111111111011111011111,L,L/pool/field_03941/attempt_0/params_f388df364eb1c9de,train,"{""attempt"": 0, ""m"": 83, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,F,1069,0.025322101358111686,9,F-S;F-E,83,101001100001110001110111110111110111010111000110000110001110011110111110111110111110111110101111101111111111011111010111,7cf3c1ef90ab092a757a7e92352e618b78ef3c1fa03b43f29def72fa2c120978,2,1,32,79.05983907357299,316.23935629429195,pending
01d20913f3d5a18ff9176e069679d0d2a919cc5cf72935351d5d44be1aa99bfc,000001000001000001000001000001000001000001000001000001000001000000000000000000000000000001000001000011000111000111001111,B,B/dev/field_00005/attempt_0/params_0efa6b7166f2e1e7,dev,"{""attempt"": 0, ""m"": 24, ""scale"": [2, 8]}",5722876337384258552,,same_range,,,,,G-S;F-S;G-E;F-E,24,000001000001000001000001000001000001000001000001000001000001000000000000000000000000000001000001000011000111000111001111,01d20913f3d5a18ff9176e069679d0d2a919cc5cf72935351d5d44be1aa99bfc,0,0,44,23.593119542847674,94.3724781713907,pending
01e81cbf91bc91af83a8ab8af524880acbd372fabc31f03cd78a3da5b0b61fdd,011111011111001111001111000111000111000111000111000111000111000111000011000011000001100000100000100000110000100000100000,B,B/pool/field_00011/attempt_0/params_1098b42103f01a99,train,"{""attempt"": 0, ""m"": 51, ""scale"": [4, 8]}",13349480423077743689,,same_range,F,882,0.023153554534941022,10,F-S;F-E,51,011111011111001111001111000111000111000111000111000111000111000111000011000011000001100000100000100000110000100000100000,01e81cbf91bc91af83a8ab8af524880acbd372fabc31f03cd78a3da5b0b61fdd,0,0,39,49.13907538747365,196.5563015498946,pending
01ea53152c44d2b5f692e1839a15c291f5069c948a0fd73b9e68ff0569e33906,000000000001000001011001010100110011010010100000000000111000000010111101000110000000000000000000110000111011001011001011,U,U/pool/field_00144/attempt_0/params_24768e62d6866064,train,"{""attempt"": 0, ""m"": 43}",13349480423077743689,,same_range,G,953,0.0020903562694163528,2,G-S;G-E,38,010000000101000001011001010100110011010010100000000000111000000010111101000110000000010000000100110000111011001011101011,ce3812b9669e75c5997d767db37d40d8b04a6e08eda4e39275d469cfc467382d,5,1,45,36.18022900584756,144.72091602339023,pending
01fc8b11fca293b844a4a0fb7ffb1bffb4b380bfc2cbfa22112297a0843f56bf,000000000000000000010000110000010101000010010000100001011001000000000000000000000000000000000000000110000001000000000000,U,U/pool/field_00885/attempt_0/params_66972120c4da6628,train,"{""attempt"": 0, ""m"": 26}",13349480423077743689,,same_range,G,946,0.00161114416022209,2,G-S;G-E,16,000010001000000000010001110000010101000010010000100001011001000000001000000010010000000001000000000110100001000000001010,a173699750d34b5b1740df5f6bfd568cb8e147053c62cb2a2c4f40575f642477,10,1,43,15.236343747706652,60.94537499082661,pending
020c08714a36fc9c49e3d9e4ceebc9782eb26659e26fe05b3c42a04015ba6c87,001111011111011111011111001111001111000111100011100001100001100001100001100001100001100001000001000001000001000011000111,B,B/pool/field_00352/attempt_0/params_6092de513161a1cc,train,"{""attempt"": 0, ""m"": 54, ""scale"": [2, 4]}",13349480423077743689,,same_range,F,112,0.14785503579481088,7,F-S;F-E,55,001111011111011111011111001111001111000111100011100001100001100001100001100001100001100001000001000001000001000011000110,fa01cc5641583f810bc54766a75d17de63fe316ca56b2ec717f4466cf2dfd53a,1,1,41,52.9928022207419,211.9712088829676,pending
021ca5e3111a6981857af3cfcaf1667d877b09ec8f0b85e9cccde32a704eb6b9,000000100000100100111111111111111111111111111111111111111101111000111000111000111000111000111000111000111000111000111000,B,B/pool/field_01240/attempt_0/params_da8b7d0a67e27328,train,"{""attempt"": 0, ""m"": 74, ""scale"": [2, 4]}",13349480423077743689,,same_range,G;F,G:988;F:754,see train_G.csv and train_F.csv,G:2;F:9,G-S;G-E;F-S;F-E,74,000000100000100100111111111111111111111111111111111111111101111000111000111000111000111000111000111000111000111000111000,021ca5e3111a6981857af3cfcaf1667d877b09ec8f0b85e9cccde32a704eb6b9,0,0,34,69.56512624805245,278.2605049922098,pending
02217d86f27a2c1c657654dca880b5df448d1408f28802b92240e64d6db3bee2,111101111011111001111111111001111111111111111111111111111111111111001111111111111111111111111111111111100011111111111111,U,U/pool/field_01394/attempt_0/params_4d274723792a61d3,train,"{""attempt"": 0, ""m"": 105}",13349480423077743689,,same_range,F,76,0.19489629330917818,6,F-S;F-E,109,011101111011111001101111111001111111111101111111111111111111111111001111111111111111111111111111111111100011111111101111,87d3d8b258f547cdd5ab97c71945b3cc0b03a5d2195f16c26073137d176f2dcf,4,1,24,103.67888757961595,414.7155503184638,pending
022de1912291904224bcd2dc5bc0a181bc86af7cce34b2192b0aeca6eda678a4,111100111110000111100111111111100111000001111111111111111111111000111111001111111111111111111111110001100011011111000011,L,L/pool/field_01262/attempt_0/params_2290daa5a4232c71,train,"{""attempt"": 0, ""m"": 87, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,1155,0.0018920616035428648,1,G-S;G-E,89,111100111110000111100111111111100111000001111111111111111111111000111111001110111111111111011111110001100011011111000011,1114544c7d829c636b2aea4082f39b2e9b6aa20a7e65c33e76c7adeb2373e2f0,2,1,27,84.83231279686782,339.3292511874713,pending
0249934261e357d2b78e1c1c5cc62872a20114f177494f036a2da88fabb562ac,111111100111110101110001110001111111111111111111111111110110110110110110110111110111100111100111100011001011011111011111,L,L/pool/field_02353/attempt_0/params_a558e78cbd710af6,train,"{""attempt"": 0, ""m"": 88, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,F,849,0.03147577042212821,9,F-S;F-E,90,111111100111110101110001110001111111111011111111111111110110110110110110110111110111100111100111100011001011011111011110,3fc8463a41548e681d6f8f32731217a6daccab6f01d7dee30dd2bdca6302b6f7,2,1,31,85.72675402902063,342.9070161160825,pending
0258d007333af7f8d3810a458cd8b37c6374cd4e88aa9726e1e111df67b9dd84,000000010000010100010010000001000000001000000110000110000000000000000010000100000000000000000100001000010001010001000001,U,U/pool/field_03183/attempt_0/params_34a2df20f0c72261,train,"{""attempt"": 0, ""m"": 27}",13349480423077743689,,same_range,F,1160,0.01594682676889457,3,F-S;F-E,20,000000010001010100010010000001100000001000000110000110000000001000100010000100000001000000100101001000010001010001000001,679cabf0a42ff3518c2f2be009b08520759fc25ee1c363f4b6d163f4065b4397,7,1,45,19.187468900265497,76.74987560106199,pending
025f9dfc7ad4c2b34ec5209f3f514bf22917042c60393cc42635a8667fcd2f2f,000000001100001111001111000011000000000000000000000000110000111110111110111110001111000001000001000001000111000111000111,L,L/pool/field_02283/attempt_0/params_6770b76c651b1e91,train,"{""attempt"": 0, ""m"": 45, ""scale"": [1.5, 2]}",13349480423077743689,,same_range,F,903,0.028347929464130468,3,F-S;F-E,45,000000001100001111001111000011000000000000000000000000110000111110111110111110001111000001000001000001000111000111000111,025f9dfc7ad4c2b34ec5209f3f514bf22917042c60393cc42635a8667fcd2f2f,0,0,41,43.22050418524282,172.88201674097127,pending
0266b3f7f7681eebfb4bc56ffff4c1b3098d31c264d485b4eccc36bafe9c8849,000100011000000010000100100000010010101001000001110100001110010110110010001000010000111100000000011000010111100110000101,U,U/pool/field_00500/attempt_0/params_e605e8c1a5f9ce36,train,"{""attempt"": 0, ""m"": 42}",13349480423077743689,,same_range,G,112,0.00235474915724767,2,G-S;G-E,41,000101011000000010000100100000010010101001000001110100001110010110110010001000010000111100000000011000010111100110000101,3cbefddf3c06ba0cde846412618ebc930c010bc029fae226602a19a06d678462,1,1,41,38.89601880873624,155.58407523494495,pending
0292dd1fb30feeefb2d4a84a6d3900a72cbcc4e43433cd3247e50cd85608d0a2,101111110110101001011011111111011011101011111111101011011011111001001110101111101101001010011111101101101101111111111111,U,U/pool/field_04736/attempt_0/params_a7aa7c2a323af75e,train,"{""attempt"": 0, ""m"": 86}",13349480423077743689,,same_range,G;F,G:495;F:300,see train_G.csv and train_F.csv,G:8;F:9,G-S;G-E;F-S;F-E,87,101111110110101001011011111111011011101011111111101011011011111001001110101111101101001010011111101101101101111111111110,4ad201f5f7ea6c629d208926b04f9fe0a456d735024403cf1a7723afa4302c84,1,1,32,82.94603201327152,331.7841280530861,pending
02baaf2c2577adfba3316722273ba77eb8c9051060dcde18461466a5484f30c8,100111110101110101001111101111111111001111111111001111101011101011110011100011101001101111011101111101100011101111101111,P,P/parent/29180/test,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[5, 0, 1, 2], [1, 8, 3, 5]]}",3862549395330453298,29180,same_range,,,,,G-S;F-S;G-E;F-E,86,100111110101110101001111101111111111001111111110001111101011101010110011100011101001101111011101111101100011101111101011,37217ba4962193c8487a391f2ca635f6cd82cdf34eb03e1b50455c9e0efba5a9,3,1,20,82.16522215362448,328.66088861449794,pending
02bfde5f319dff89928f5c5fbddfebeee6d84f2c928d21fe39d9f56caa0ffc07,111010110100010000001100010000111101111001001001001110011011111010101001100000001110001011011100011001011011111100111100,P,P/parent/52727/dev,dev,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 3, 3, 5], [1, 8, 3, 5]]}",5722876337384258552,52727,same_range,,,,,G-S;F-S;G-E;F-E,61,111010110100010001001100010000111101111001001001001110011011111010101001100000001110001011011100011001011011111100101101,1edb0a10c51e8f0e2fcc9fff6e4336a0daaacb246fa027a3b8d0d8877e6b3251,3,1,29,57.77505969791466,231.10023879165863,pending
02c277698a5952c10c2ab7c7453f9cf51401b3473d24ec36501c9f0c2d3c0f84,000000000000000000000000000000000000001000010100010001000010001011001000001001000101000100000000000001000001000001000011,L,L/pool/field_01080/attempt_0/params_f29f319d52b6a495,train,"{""attempt"": 0, ""m"": 27, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,F,276,0.023920397612891123,5,F-S;F-E,20,010000000010000000001010000000000001001000010100010001000010101011001000001001000101000100000000100001000001000001000011,664010632e786c5cc03bc7da0d6b9cdf067c4d900ce9efaa0a2c625191ec7625,7,1,43,19.36603248563179,77.46412994252717,pending
02c673a7de7ed93d1d8c0c372d7b9cbf699e8ee889f54a1a492bf12c38258d92,000010000110100000010001110110000110111011111101110111110111101110110000111000111100110100101100000111101000111001110011,U,U/pool/field_04242/attempt_0/params_3b9a9ec48ca2298f,train,"{""attempt"": 0, ""m"": 64}",13349480423077743689,,same_range,G,989,0.002272126379800383,4,G-S;G-E,64,100010000110100000010001110110000110111011111101110111110111101110110000111000111100110100101100000111101000111001010011,e6c37839894e346220643b3b1aeb838dd6de1edd8d0267284aa76b30967a062e,2,1,36,60.57201476687895,242.2880590675158,pending
02e7b5a5bc5fcdfd45825ab2d66fd6a50292c50476b088cbda3e2d1569fd469d,111110000101100111100111110011000001000110110111111100100111101111101111000011100100100011110001110010111001101011110011,P,P/parent/61731/pool,train,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 1, 3, 5], [1, 12, 3, 5]]}",13349480423077743689,61731,same_range,F,924,0.022999415760896855,9,F-S;F-E,70,111110000101100111100110110011000001000110110111111100100111101101101111000011100100100011110001110010111001101011110010,f3a7cc3c892aec98b3d9098b64b18a8c973e2ca04007dc909803e1fb42d1f543,3,1,33,66.73408176733649,266.93632706934596,pending
02f6efc413474703a473cfc4066176144a3b94b681579c8fc1b1d0a3d2f1cfa2,111101111110011101100010010001010110011010010101000111010001001111010100111110101011101001001011100000100000100000000000,U,U/pool/field_04343/attempt_0/params_7e7de0c8a170b711,train,"{""attempt"": 0, ""m"": 58}",13349480423077743689,,same_range,G;F,G:35;F:369,see train_G.csv and train_F.csv,G:2;F:10,G-S;G-E;F-S;F-E,56,101101111110011101100010010001010110011010010101000111010001001111010100111110101011101001001011100000100001100000001010,6d838fcaca22059c7b8efd1d2f152b9414986637ca413f88f7ce18e3c985a30e,4,1,35,53.286620483935444,213.14648193574178,pending
03000969b4eaa68e2ea4490015be08d76aea54923afa75d9bee0acdf280817c9,000011000011100011110011110000110000110001110011111111111111111111111111111111100110000110000011000011000110000110000100,L,L/test/field_00085/attempt_0/params_2fed3fa2724a6f4b,test,"{""attempt"": 0, ""m"": 65, ""scale"": [1, 1.5]}",3862549395330453298,,parameter_holdout,,,,,G-S;F-S;G-E;F-E,66,000011000011100011110011110000110000110001110011111111111110111111111111111111100110000110000011000011000110000110000100,50b72a132932053b183f43d04e463dbe6d4e2d12ff2fae7fe10ba0e7c8a32166,1,1,38,63.010219359789126,252.0408774391565,pending
0300aa4c69f1e19d4f96bb46ac80eb7301b63e8a3abc44547dc18ad45ee63565,111100111100111100111100111100111100111100111100111000011000001000000000000000000000000000000000000000000000000000000000,B,B/test/field_00033/attempt_0/params_281059558c553229,test,"{""attempt"": 0, ""m"": 38, ""scale"": [2, 8]}",3862549395330453298,,same_range,,,,,G-S;F-S;G-E;F-E,38,111100111100111100111100111100111100111100111100111000011000001000000000000000000000000000000000000000000000000000000000,0300aa4c69f1e19d4f96bb46ac80eb7301b63e8a3abc44547dc18ad45ee63565,0,0,43,35.514673824027895,142.05869529611158,pending
03122430e0677b0716f873452aec0b01c5d1dba82728f50adc7a83577e34e42c,011100011110011111011111011111011111011111011111011111011111011111001111001111001110000100000000000000000000000000000000,B,B/pool/field_01205/attempt_0/params_2e17acf233a058f4,train,"{""attempt"": 0, ""m"": 64, ""scale"": [2, 8]}",13349480423077743689,,same_range,F,238,0.08238619762307356,10,F-S;F-E,64,011100011110011111011111011111011111011111011111011111011111011111001111001111001110000100000000000000000000000000000000,03122430e0677b0716f873452aec0b01c5d1dba82728f50adc7a83577e34e42c,0,0,37,61.38366742763462,245.53466971053848,pending
032866befdb8f893d6ea1f6cef1c7a4686a036b985e8cc86bc032c4b15ebfdff,000000000001000001000001000011000111111111111111111111111111111111111111111111111111111111111111111111100000000000000000,B,B/pool/field_02686/attempt_0/params_463cc1d58615bed6,train,"{""attempt"": 0, ""m"": 75, ""scale"": [4, 4]}",13349480423077743689,,same_range,F,245,0.08300511737668631,8,F-S;F-E,75,000000000001000001000001000011000111111111111111111111111111111111111111111111111111111111111111111111100000000000000000,032866befdb8f893d6ea1f6cef1c7a4686a036b985e8cc86bc032c4b15ebfdff,0,0,28,71.56341509883305,286.2536603953322,pending
0355d44cb461c3205f32c17fccca90874f2387b290e22203b2f670933dbdcc3f,000010011001000101001010100100111110010100011011001000100100010110001000100110010011001111001001001110001110001011110111,U,U/pool/field_01050/attempt_0/params_a5725f77bbc79f32,train,"{""attempt"": 0, ""m"": 53}",13349480423077743689,,same_range,F,943,0.026419066404401913,10,F-S;F-E,54,000010011001000101001010100100111110010100011011001000100100010110001000100110010011001111001001001110001110001011110110,8f1045a78eac517566a61122f3f6c6a03770441f47b996caba46e25688a96e22,1,1,41,51.61136939213561,206.44547756854243,pending
035770b7b245b56c2fae8ca1524166fd9cd06ec4a035b88c70c69572c9b9542e,111001111011111011011111011111011111010111010111010111110111100111100111000110000110010100010100010100011101111101111111,L,L/pool/field_01497/attempt_0/params_4c6d9eaac193be64,train,"{""attempt"": 0, ""m"": 79, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,1059,0.0020242580474585234,1,G-S;G-E,79,111001111011111011011111011111011111010111010111010111110111100111100111000110000110010100010100010100011101111101111111,035770b7b245b56c2fae8ca1524166fd9cd06ec4a035b88c70c69572c9b9542e,0,0,35,75.44960803853154,301.79843215412615,pending
0367447899c16f9e02b6df89c74c45c1c81d5655e6d811d105947957a74191a5,000000100011111111111001111110111111111100111100111110110010100001000011111111111111111111111111111100111100111111111111,L,L/pool/field_02150/attempt_0/params_00668d1496618934,train,"{""attempt"": 0, ""m"": 88, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,1168,0.00185901249256395,4,G-S;G-E,88,000000100011111111111001111110111111111100111100111110110010100001000011111111111111111111111111111100111100111111111111,0367447899c16f9e02b6df89c74c45c1c81d5655e6d811d105947957a74191a5,0,0,36,83.38594775540105,333.5437910216042,pending
03845cfcc9dc0fe961dc326f5cc4ee655c00b5ec84f2743796d829617617b290,111111111111111111111111111111111111111111111111111110001100000000000000000000000000000000000001100011111111111111111111,B,B/pool/field_04512/attempt_0/params_3f1e34eaf52ebf57,train,"{""attempt"": 0, ""m"": 77, ""scale"": [2, 4]}",13349480423077743689,,same_range,F,1135,0.03129854525089691,2,F-S;F-E,77,111111111111111111111111111111111111111111111111111110001100000000000000000000000000000000000001100011111111111111111111,03845cfcc9dc0fe961dc326f5cc4ee655c00b5ec84f2743796d829617617b290,0,0,41,73.27113229706313,293.08452918825253,pending
0386fb8cd199a1372e7d1ab70add4a3d6ca50df4c1f41bac448a1b47aafa431f,001000001100001100001000000000000000000000000000000000110000110000110000110000110000110000110000110000111000111100111111,B,B/pool/field_00106/attempt_0/params_e3cb766da1957750,train,"{""attempt"": 0, ""m"": 35, ""scale"": [4, 4]}",13349480423077743689,,same_range,F,714,0.032201145167663744,3,F-S;F-E,35,001000001100001100001000000000000000000000000000000000110000110000110000110000110000110000110000110000111000111100111111,0386fb8cd199a1372e7d1ab70add4a3d6ca50df4c1f41bac448a1b47aafa431f,0,0,37,32.62032043577298,130.48128174309193,pending
03af47c2862a2126e945a01d64941edd08e2307d902a1e5abe589f1f805e8d65,000111011111111110010000000011101111111111011111101111111111000111111111111111100011110000011110001111110001110011110000,L,L/pool/field_02562/attempt_0/params_9190960da6d871af,train,"{""attempt"": 0, ""m"": 80, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,1334,0.0019085861590323221,1,G-S;G-E,80,000111011111111110010000000011101111111111011111101111111111000111111111111111100011110000011110001111110001110011110000,03af47c2862a2126e945a01d64941edd08e2307d902a1e5abe589f1f805e8d65,0,0,35,76.3115831642541,305.2463326570164,pending
03b10756f17d31838915b1b2b651cf63d5f1c38a256171b0d26a820aac27f420,111111111111111111001111000111000111000111001111111111111111111111111111111111111111111111111111111111000000000000000000,B,B/dev/field_00038/attempt_0/params_1c4bf83cab993ecf,dev,"{""attempt"": 0, ""m"": 89, ""scale"": [4, 4]}",5722876337384258552,,same_range,,,,,G-S;F-S;G-E;F-E,89,111111111111111111001111000111000111000111001111111111111111111111111111111111111111111111111111111111000000000000000000,03b10756f17d31838915b1b2b651cf63d5f1c38a256171b0d26a820aac27f420,0,0,29,85.01087638223407,340.0435055289363,pending
03b18e4b45464c9c95e330f3ad5a47bab39d0d6cb3e6faa049070d0396e46b24,001111001111011111101111101111100001111000110110011101001111111101111101111011111101111110111111110111111011110111111100,U,U/pool/field_01239/attempt_0/params_c39a764af0a10bfe,train,"{""attempt"": 0, ""m"": 85}",13349480423077743689,,same_range,G,1084,0.001958159825500694,4,G-S;G-E,90,101111001111011011101110101111100001111000110110011101001111111101101101111011101101111110011111110111111011110111011100,fdf646d4c9325b2df30fd0a06886c7db55c8087c5dbb4199732d82937c490330,7,1,33,85.62935570972992,342.5174228389197,pending
03dbb01f334388a3f31d4817bfc260017f33ca30390c4f7812138ebb71c66fb4,111111111111111110111100111100111100111100111110111111111111111111111111100110000000000000001111001111001111011111111111,L,L/pool/field_01051/attempt_0/params_4f0db5f4232046af,train,"{""attempt"": 0, ""m"": 89, ""scale"": [1.5, 2]}",13349480423077743689,,same_range,F,1002,0.020978189825738534,9,F-S;F-E,88,111111111111111110111100111101111100111100111110111111111111111111111111100110000000000000001111001111001111011111111111,29a6710df4a2fda99a8e740c4c91b8c1fcdf656814b1072f9e129e76bb9453a5,1,1,33,83.59697744719759,334.38790978879035,pending
040cd0af8e4781ad885a711b5687e117c92d37e33825e437f94344e35fb59a37,111000110000001111000111000000110000011111001100000000100000111111000011111110000000001000001100000000000000000000000000,L,L/pool/field_00606/attempt_0/params_f7418938589e4c89,train,"{""attempt"": 0, ""m"": 38, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,387,0.0019746843809901513,2,G-S;G-E,38,111000110000001111000111000000110000011111001100000000100000111111000011111110000000001000001100000000000000000000000000,040cd0af8e4781ad885a711b5687e117c92d37e33825e437f94344e35fb59a37,0,0,41,36.099063739772006,144.39625495908803,pending
0416ace8c8dea712dec01c787e92daad0dc75f0eb210b75a54142995b6808c52,100000100000000000000001000011100011110001110011111111111111111111111111111111000010000000010000111000111110111111111111,L,L/pool/field_02207/attempt_0/params_578818f7fb615a1d,train,"{""attempt"": 0, ""m"": 67, ""scale"": [1.5, 2]}",13349480423077743689,,same_range,G,1275,0.0018424879370744927,1,G-S;G-E,67,100000100000000000000001000011100011110001110011111111111111111111111111111111000010000000010000111000111110111111111111,0416ace8c8dea712dec01c787e92daad0dc75f0eb210b75a54142995b6808c52,0,0,38,63.644931740500134,254.57972696200054,pending
