gene_id,split_role,source,experiment_groups,magnet_cells,magnet_area_sector_mm2,magnet_area_full_motor_mm2,condition_fingerprint,status,successful_angles,tavg_nm,delta_t_nm,elapsed_seconds_successful_attempts,errors
010927dcaf6821dd508c2c76f0895d1718b34aed2a8904b87eb16fd255095881,dev,P,G-S;F-S;G-E;F-E,63,59.53147605579008,238.12590422316032,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
013ad061ab9710e78735bc83e5e064cd82be07eb21e365a1cb836aa4010ff05f,train,L,F-S;F-E,83,79.05983907357299,316.23935629429195,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
01d20913f3d5a18ff9176e069679d0d2a919cc5cf72935351d5d44be1aa99bfc,dev,B,G-S;F-S;G-E;F-E,24,23.593119542847674,94.3724781713907,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
01e81cbf91bc91af83a8ab8af524880acbd372fabc31f03cd78a3da5b0b61fdd,train,B,F-S;F-E,51,49.13907538747365,196.5563015498946,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
01ea53152c44d2b5f692e1839a15c291f5069c948a0fd73b9e68ff0569e33906,train,U,G-S;G-E,38,36.18022900584756,144.72091602339023,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
01fc8b11fca293b844a4a0fb7ffb1bffb4b380bfc2cbfa22112297a0843f56bf,train,U,G-S;G-E,16,15.236343747706652,60.94537499082661,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
020c08714a36fc9c49e3d9e4ceebc9782eb26659e26fe05b3c42a04015ba6c87,train,B,F-S;F-E,55,52.9928022207419,211.9712088829676,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
021ca5e3111a6981857af3cfcaf1667d877b09ec8f0b85e9cccde32a704eb6b9,train,B,G-S;G-E;F-S;F-E,74,69.56512624805245,278.2605049922098,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: pending; angle 32.0: pending; angle 35.0: pending; angle 38.0: pending; angle 41.0: pending; angle 44.0: pending
02217d86f27a2c1c657654dca880b5df448d1408f28802b92240e64d6db3bee2,train,U,F-S;F-E,109,103.67888757961595,414.7155503184638,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: pending; angle 32.0: pending; angle 35.0: pending; angle 38.0: pending; angle 41.0: pending; angle 44.0: pending
022de1912291904224bcd2dc5bc0a181bc86af7cce34b2192b0aeca6eda678a4,train,L,G-S;G-E,89,84.83231279686782,339.3292511874713,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0249934261e357d2b78e1c1c5cc62872a20114f177494f036a2da88fabb562ac,train,L,F-S;F-E,90,85.72675402902063,342.9070161160825,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0258d007333af7f8d3810a458cd8b37c6374cd4e88aa9726e1e111df67b9dd84,train,U,F-S;F-E,20,19.187468900265497,76.74987560106199,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
025f9dfc7ad4c2b34ec5209f3f514bf22917042c60393cc42635a8667fcd2f2f,train,L,F-S;F-E,45,43.22050418524282,172.88201674097127,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0266b3f7f7681eebfb4bc56ffff4c1b3098d31c264d485b4eccc36bafe9c8849,train,U,G-S;G-E,41,38.89601880873624,155.58407523494495,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0292dd1fb30feeefb2d4a84a6d3900a72cbcc4e43433cd3247e50cd85608d0a2,train,U,G-S;G-E;F-S;F-E,87,82.94603201327152,331.7841280530861,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: pending; angle 32.0: pending; angle 35.0: pending; angle 38.0: pending; angle 41.0: pending; angle 44.0: pending
02baaf2c2577adfba3316722273ba77eb8c9051060dcde18461466a5484f30c8,test,P,G-S;F-S;G-E;F-E,86,82.16522215362448,328.66088861449794,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
02bfde5f319dff89928f5c5fbddfebeee6d84f2c928d21fe39d9f56caa0ffc07,dev,P,G-S;F-S;G-E;F-E,61,57.77505969791466,231.10023879165863,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
02c277698a5952c10c2ab7c7453f9cf51401b3473d24ec36501c9f0c2d3c0f84,train,L,F-S;F-E,20,19.36603248563179,77.46412994252717,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
02c673a7de7ed93d1d8c0c372d7b9cbf699e8ee889f54a1a492bf12c38258d92,train,U,G-S;G-E,64,60.57201476687895,242.2880590675158,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
02e7b5a5bc5fcdfd45825ab2d66fd6a50292c50476b088cbda3e2d1569fd469d,train,P,F-S;F-E,70,66.73408176733649,266.93632706934596,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
02f6efc413474703a473cfc4066176144a3b94b681579c8fc1b1d0a3d2f1cfa2,train,U,G-S;G-E;F-S;F-E,56,53.286620483935444,213.14648193574178,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
03000969b4eaa68e2ea4490015be08d76aea54923afa75d9bee0acdf280817c9,test,L,G-S;F-S;G-E;F-E,66,63.010219359789126,252.0408774391565,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0300aa4c69f1e19d4f96bb46ac80eb7301b63e8a3abc44547dc18ad45ee63565,test,B,G-S;F-S;G-E;F-E,38,35.514673824027895,142.05869529611158,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
03122430e0677b0716f873452aec0b01c5d1dba82728f50adc7a83577e34e42c,train,B,F-S;F-E,64,61.38366742763462,245.53466971053848,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
032866befdb8f893d6ea1f6cef1c7a4686a036b985e8cc86bc032c4b15ebfdff,train,B,F-S;F-E,75,71.56341509883305,286.2536603953322,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0355d44cb461c3205f32c17fccca90874f2387b290e22203b2f670933dbdcc3f,train,U,F-S;F-E,54,51.61136939213561,206.44547756854243,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
035770b7b245b56c2fae8ca1524166fd9cd06ec4a035b88c70c69572c9b9542e,train,L,G-S;G-E,79,75.44960803853154,301.79843215412615,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0367447899c16f9e02b6df89c74c45c1c81d5655e6d811d105947957a74191a5,train,L,G-S;G-E,88,83.38594775540105,333.5437910216042,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
03845cfcc9dc0fe961dc326f5cc4ee655c00b5ec84f2743796d829617617b290,train,B,F-S;F-E,77,73.27113229706313,293.08452918825253,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0386fb8cd199a1372e7d1ab70add4a3d6ca50df4c1f41bac448a1b47aafa431f,train,B,F-S;F-E,35,32.62032043577298,130.48128174309193,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
03af47c2862a2126e945a01d64941edd08e2307d902a1e5abe589f1f805e8d65,train,L,G-S;G-E,80,76.3115831642541,305.2463326570164,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
03b10756f17d31838915b1b2b651cf63d5f1c38a256171b0d26a820aac27f420,dev,B,G-S;F-S;G-E;F-E,89,85.01087638223407,340.0435055289363,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
03b18e4b45464c9c95e330f3ad5a47bab39d0d6cb3e6faa049070d0396e46b24,train,U,G-S;G-E,90,85.62935570972992,342.5174228389197,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
03dbb01f334388a3f31d4817bfc260017f33ca30390c4f7812138ebb71c66fb4,train,L,F-S;F-E,88,83.59697744719759,334.38790978879035,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
040cd0af8e4781ad885a711b5687e117c92d37e33825e437f94344e35fb59a37,train,L,G-S;G-E,38,36.099063739772006,144.39625495908803,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0416ace8c8dea712dec01c787e92daad0dc75f0eb210b75a54142995b6808c52,train,L,G-S;G-E,67,63.644931740500134,254.57972696200054,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
041722bdfc9acfc5ad0892aeb8f702677849a3d9052c986d41da69ce85816efe,train,U,G-S;G-E,31,29.18865298609769,116.75461194439076,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
04440e1007eb0a3c93310b971b2ebd6ba1abd0fa46bed7571be262b123208752,train,U,G-S;G-E,21,19.887113493837006,79.54845397534802,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
047bf907d0db16639bcb89a390439f4eb5d0d3ec378f79256d10df22a11347d9,test,P,G-S;F-S;G-E;F-E,66,62.62062608262644,250.48250433050575,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
04b81aab50bba3115ca20ea5494b52263d719dd61986492d18341ac89f34449b,train,L,F-S;F-E,84,79.71078450749908,318.84313802999634,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
04c5a6f981de8051d66cde7f11a97c64ff35ed380e813130ff425e4256e4c9f2,train,L,G-S;G-E,69,65.48251336445118,261.9300534578047,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
04c9eb48b3eddbcdd625c091c686be36bb73a07cc626787d9dc937439bd4053d,train,L,F-S;F-E,60,57.43254227507572,229.73016910030287,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
04cbaf5269f9cdab052e06b9ec18ef4f8e9733de99d0498a2e6d8fb2d8eac846,train,U,F-S;F-E,52,49.56275807638816,198.25103230555263,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
04d90626ef8c7ff1916ef6b4964ef392c0895414c78bef70d1d131f5e5c72ca4,train,U,F-S;F-E,27,26.179044920015464,104.71617968006186,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
04f03cb28ec05c3085c1779b47c4f83e9601e76a717a6de9df43f4820bb44e57,test,P,G-S;F-S;G-E;F-E,72,68.42556591235137,273.7022636494055,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
05098f887561b655ed96a4c1604c6dd2c603a0d5250418919c9640a3757b1dbd,train,L,G-S;G-E,45,42.847143961295174,171.3885758451807,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
050e062185f2163c7993cca8982c3c1964d431386f93759854ca0d6458e035eb,train,U,F-S;F-E,87,82.79993453433546,331.19973813734185,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0515966efa6c1409df726ad843a37661c4676f9c07bdf7e7a674663d6f30bdae,train,U,G-S;G-E,27,25.789451642852697,103.15780657141079,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
05389c43608d9c9aa9c06f61fec2fc929402bc9b0f2de7d9f81adcdb8f106d27,train,L,G-S;G-E;F-S;F-E,67,63.304037622982705,253.21615049193082,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: pending; angle 32.0: pending; angle 35.0: pending; angle 38.0: pending; angle 41.0: pending; angle 44.0: pending
05393b8e5138fe414b9271cc613db0e09258db947f4b70df3a817a2c6af07327,dev,L,G-S;F-S;G-E;F-E,103,97.87394774989095,391.4957909995638,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
055edf40c6ec0be32ab56eb5ba6b44db868cc1e2d5cb0498b6d51a4e593249ee,train,P,F-S;F-E,65,61.58008737153752,246.3203494861501,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0568337cb2a1750f8040b8ff6b53e900c025d9929a05ec944873469d11912ace,train,P,G-S;G-E,78,74.71749733852987,298.86998935411947,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
05759b1feeba36a53d38a5fcdedd155bd8c575bc746bff5071b36465e6f9f559,train,B,F-S;F-E,34,32.03430721470728,128.13722885882913,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
0596ede901a0cb8c7beb802463f28fdfa716f605afb734c97adc075a239815d0,train,P,F-S;F-E,67,63.59623258085478,254.38493032341913,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
059a88edcb8645132b17b404d8d6cf0965c4fdb9414c1c146809d3e908eb47d3,train,L,G-S;G-E,49,46.48984110276693,185.95936441106772,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
05d9431414bf90df7840fa8a537944a03ffef04fa55cb265c614538744437857,train,B,F-S;F-E,29,27.204973883210684,108.81989553284274,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
05dec203a2306736e128011f88e57f3270d6d74e9c421a6d5722952facb16207,train,U,F-S;F-E,105,99.79269463991747,399.1707785596699,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
05ec0af3018644b71477622ab85d88e04047102267c1c11e2f1c4fb6c63e476b,train,U,F-S;F-E,94,89.59671391550395,358.3868556620158,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
05f0bedbe95f854e591eba73fe94688b93f3244f4adbe058f9add8f0410be7c7,train,U,G-S;G-E,103,98.02004522882694,392.0801809153078,aa3c2c6658200077df5408693aba82dd4ecbb1ce0de9916ea46aa6eef61fc671,incomplete,0,,,0,angle 29.0: not prepared; angle 32.0: not prepared; angle 35.0: not prepared; angle 38.0: not prepared; angle 41.0: not prepared; angle 44.0: not prepared
