gene_id,split_role,source,experiment_groups,magnet_cells,magnet_area_sector_mm2,magnet_area_full_motor_mm2,condition_fingerprint,status,successful_angles,tavg_nm,delta_t_nm,elapsed_seconds_successful_attempts,errors
032866befdb8f893d6ea1f6cef1c7a4686a036b985e8cc86bc032c4b15ebfdff,train,B,F-S;F-E,75,71.56341509883305,286.2536603953322,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.247870468590957,2.181177271907874,37.44666660000075,
0355d44cb461c3205f32c17fccca90874f2387b290e22203b2f670933dbdcc3f,train,U,F-S;F-E,54,51.61136939213561,206.44547756854243,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.113977791218588,0.763935308747733,34.85722619999933,
035770b7b245b56c2fae8ca1524166fd9cd06ec4a035b88c70c69572c9b9542e,train,L,G-S;G-E,79,75.44960803853154,301.79843215412615,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.8292022586975314,1.608236886987465,37.07779290000008,
0367447899c16f9e02b6df89c74c45c1c81d5655e6d811d105947957a74191a5,train,L,G-S;G-E,88,83.38594775540105,333.5437910216042,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.4630403772438556,1.4072315106598463,37.64684339999985,
03845cfcc9dc0fe961dc326f5cc4ee655c00b5ec84f2743796d829617617b290,train,B,F-S;F-E,77,73.27113229706313,293.08452918825253,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.40165145036871,3.4889518643909634,35.88200750000033,
0386fb8cd199a1372e7d1ab70add4a3d6ca50df4c1f41bac448a1b47aafa431f,train,B,F-S;F-E,35,32.62032043577298,130.48128174309193,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,1.4317153579582185,1.143721309874867,36.30054829999972,
03af47c2862a2126e945a01d64941edd08e2307d902a1e5abe589f1f805e8d65,train,L,G-S;G-E,80,76.3115831642541,305.2463326570164,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.0706855993068847,0.81356170059306,36.62938949999989,
03b10756f17d31838915b1b2b651cf63d5f1c38a256171b0d26a820aac27f420,dev,B,G-S;F-S;G-E;F-E,89,85.01087638223407,340.0435055289363,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.3812993769013175,1.4341980808069401,37.7740203000003,
03b18e4b45464c9c95e330f3ad5a47bab39d0d6cb3e6faa049070d0396e46b24,train,U,G-S;G-E,90,85.62935570972992,342.5174228389197,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.4848223873222683,0.26634761231659665,37.60984970000072,
03dbb01f334388a3f31d4817bfc260017f33ca30390c4f7812138ebb71c66fb4,train,L,F-S;F-E,88,83.59697744719759,334.38790978879035,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.224082979714648,0.7778292993302749,37.64101169999958,
040cd0af8e4781ad885a711b5687e117c92d37e33825e437f94344e35fb59a37,train,L,G-S;G-E,38,36.099063739772006,144.39625495908803,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,1.352627928074682,0.7187454683737287,35.50273920000018,
0416ace8c8dea712dec01c787e92daad0dc75f0eb210b75a54142995b6808c52,train,L,G-S;G-E,67,63.644931740500134,254.57972696200054,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.835075671608608,0.8972751531521661,36.72336459999951,
041722bdfc9acfc5ad0892aeb8f702677849a3d9052c986d41da69ce85816efe,train,U,G-S;G-E,31,29.18865298609769,116.75461194439076,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,1.24610794097134,0.36614061213818117,33.81230610000057,
04440e1007eb0a3c93310b971b2ebd6ba1abd0fa46bed7571be262b123208752,train,U,G-S;G-E,21,19.887113493837006,79.54845397534802,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,0.7105136683615596,0.3608943539531756,32.50533010000072,
047bf907d0db16639bcb89a390439f4eb5d0d3ec378f79256d10df22a11347d9,test,P,G-S;F-S;G-E;F-E,66,62.62062608262644,250.48250433050575,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.513145695181969,1.126255155281299,35.93297809999922,
04b81aab50bba3115ca20ea5494b52263d719dd61986492d18341ac89f34449b,train,L,F-S;F-E,84,79.71078450749908,318.84313802999634,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.9992084814412627,1.4601736557555078,37.78168010000036,
04c5a6f981de8051d66cde7f11a97c64ff35ed380e813130ff425e4256e4c9f2,train,L,G-S;G-E,69,65.48251336445118,261.9300534578047,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.610405603894131,0.9974844473208289,34.9350758999999,
04c9eb48b3eddbcdd625c091c686be36bb73a07cc626787d9dc937439bd4053d,train,L,F-S;F-E,60,57.43254227507572,229.73016910030287,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.354522203063825,0.5456938010967569,33.865000700000564,
04cbaf5269f9cdab052e06b9ec18ef4f8e9733de99d0498a2e6d8fb2d8eac846,train,U,F-S;F-E,52,49.56275807638816,198.25103230555263,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.114644095546653,0.20879805917735972,35.30038499999955,
04d90626ef8c7ff1916ef6b4964ef392c0895414c78bef70d1d131f5e5c72ca4,train,U,F-S;F-E,27,26.179044920015464,104.71617968006186,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,1.1826009946287972,0.39674632215364003,34.72624059999907,
04f03cb28ec05c3085c1779b47c4f83e9601e76a717a6de9df43f4820bb44e57,test,P,G-S;F-S;G-E;F-E,72,68.42556591235137,273.7022636494055,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.940116911459478,0.33533248816806527,36.298468100000264,
05098f887561b655ed96a4c1604c6dd2c603a0d5250418919c9640a3757b1dbd,train,L,G-S;G-E,45,42.847143961295174,171.3885758451807,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,1.707533331670641,1.6565744988946154,34.82980189999989,
050e062185f2163c7993cca8982c3c1964d431386f93759854ca0d6458e035eb,train,U,F-S;F-E,87,82.79993453433546,331.19973813734185,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.26087160738796,0.9864525322878492,37.219452899999396,
0515966efa6c1409df726ad843a37661c4676f9c07bdf7e7a674663d6f30bdae,train,U,G-S;G-E,27,25.789451642852697,103.15780657141079,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,1.1307436989615347,0.4610993514423125,31.29301220000025,
05389c43608d9c9aa9c06f61fec2fc929402bc9b0f2de7d9f81adcdb8f106d27,train,L,G-S;G-E;F-S;F-E,67,63.304037622982705,253.21615049193082,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.51374112286973,1.8089742910873787,36.44830739999952,
05393b8e5138fe414b9271cc613db0e09258db947f4b70df3a817a2c6af07327,dev,L,G-S;F-S;G-E;F-E,103,97.87394774989095,391.4957909995638,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.850775251317396,0.2843129468253731,38.28065689999994,
055edf40c6ec0be32ab56eb5ba6b44db868cc1e2d5cb0498b6d51a4e593249ee,train,P,F-S;F-E,65,61.58008737153752,246.3203494861501,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.4707236176309473,0.7137493583051073,35.67428139999993,
0568337cb2a1750f8040b8ff6b53e900c025d9929a05ec944873469d11912ace,train,P,G-S;G-E,78,74.71749733852987,298.86998935411947,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.0778487230531772,0.2937457275836368,36.08275910000066,
05759b1feeba36a53d38a5fcdedd155bd8c575bc746bff5071b36465e6f9f559,train,B,F-S;F-E,34,32.03430721470728,128.13722885882913,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,1.7497782595724185,1.9822288057066189,36.16124190000028,
0596ede901a0cb8c7beb802463f28fdfa716f605afb734c97adc075a239815d0,train,P,F-S;F-E,67,63.59623258085478,254.38493032341913,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.5736660957980084,0.7142313766911732,35.81366329999946,
059a88edcb8645132b17b404d8d6cf0965c4fdb9414c1c146809d3e908eb47d3,train,L,G-S;G-E,49,46.48984110276693,185.95936441106772,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,1.871375945735154,0.31567393043729886,36.67325259999916,
05d9431414bf90df7840fa8a537944a03ffef04fa55cb265c614538744437857,train,B,F-S;F-E,29,27.204973883210684,108.81989553284274,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,0.7803866920149586,0.2964238652411615,36.764212300000054,
05dec203a2306736e128011f88e57f3270d6d74e9c421a6d5722952facb16207,train,U,F-S;F-E,105,99.79269463991747,399.1707785596699,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.857372064530282,1.082317877284226,37.717258800000764,
05ec0af3018644b71477622ab85d88e04047102267c1c11e2f1c4fb6c63e476b,train,U,F-S;F-E,94,89.59671391550395,358.3868556620158,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.5337602564977417,0.9262946237930199,37.475554399999965,
05f0bedbe95f854e591eba73fe94688b93f3244f4adbe058f9add8f0410be7c7,train,U,G-S;G-E,103,98.02004522882694,392.0801809153078,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.8313092785730505,0.8642388130143046,37.688227500000266,
05f138b34c1888f9850a4dbcf7ac3fa4fd26aaae275714e1cd28511371ce1f58,test,P,G-S;F-S;G-E;F-E,65,61.64501958439801,246.58007833759203,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.5618005342787686,0.7697513838059908,35.060199699999885,
0611c203717a422c7ba5daf4163bbb0d8d0fd4ce0f7a9a585e494f989c22a755,test,L,G-S;F-S;G-E;F-E,63,60.05093375867374,240.20373503469497,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.232148774891962,1.884722894368627,35.627536299999974,
0622f5d8fc14c9ce45217e1b2de990a32cbdda24eb536d556d5897cd35c972e4,train,B,G-S;G-E,94,88.96362484011449,355.85449936045796,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.629829605388705,1.609540209350691,39.390856900000244,
0633af4c027012157c30fd081b9498965b27ce7f761521912e4d53492b6774a0,train,B,F-S;F-E,99,94.79940747094821,379.19762988379284,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.911763216763228,0.293936939381676,37.91312289999951,
0635b8bb0e7265d7ad2a740bff2fd458ae78cc301402cdd458be164defa1e6f8,train,P,F-S;F-E,68,64.76663571766458,259.06654287065834,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.560734846357342,0.9345411472759739,37.0711639000001,
066b364c0a54687345a1b90ef33f7d5b9c7a6970b49ddb579fea22021c3e42f5,train,B,F-S;F-E,12,11.77221019160116,47.08884076640464,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,0.34689438798318833,0.8678398655952902,33.977997600000435,
066b3b2e91d74e08585bbe743a250738e18d753adad39cb54572574ed83d77f0,train,B,F-S;F-E,62,58.36107291898027,233.44429167592108,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.7886020478555267,1.8140933712561922,35.69819849999976,
067d6274eb0bcc7d8b5131fee305c464279d42cae5d347380b1d2726bbb25c91,train,P,F-S;F-E,70,66.49058596910972,265.96234387643887,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.904833799510073,1.3714464858360942,35.736319900001035,
06809bebb813cfd53102fe80f78f88d4fea8bb6dee55b5219b6a5737d7259589,train,U,G-S;G-E,85,80.80002237823331,323.20008951293323,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.2034559413999926,1.0127248326666063,36.65950609999982,
068ef45acee7e2b7fefb3914ed09f7af259211d5c481ef84878eb9fe9225f686,dev,L,G-S;F-S;G-E;F-E,38,35.83933488833014,143.35733955332057,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,1.4814929305815256,0.39891647819572995,34.50599920000013,
06a5667f2edf4386c1a82bd5206f76d91ed111c9c2f8e4b092ca254f8850dca6,train,L,G-S;G-E,85,80.80002237823331,323.20008951293323,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.1686945187763733,1.4450414343540054,36.42444570000043,
06d4a3f409ae3cb8cc97a2d07db33e88d619131a7c09bd70f8bb33b7a1e9945f,train,L,G-S;G-E,87,82.62137094896913,330.4854837958765,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.427070546548961,0.6559968578998601,36.97742280000057,
06d77de11d8e0b0b9f30c6d1416aac73899900765e6007b52a9aa16e2fe1eba2,train,B,F-S;F-E,88,84.10020209686613,336.4008083874645,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.1000008308384746,0.7853178384675359,36.18190060000006,
06da3026595d9278139745d48882f6a1c542f2cee569ccf924bdb9bfb25274c1,dev,U,G-S;F-S;G-E;F-E,20,19.025138368114433,76.10055347245773,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,0.7305367595510105,0.3205906124706991,31.675103899999613,
06f411c8c654c1d7df2e41159d305adeaa98a8596333a6d14a94d473094e4d1a,train,L,G-S;G-E,64,60.83174361832072,243.3269744732829,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,2.2449114720370424,1.742727561765754,36.626407899999776,
07114354aebbdf464ee6988c12d4b00f03d4c9e0f2b2a4913178483a2ff2a742,train,L,F-S;F-E,92,87.8078314511983,351.2313258047932,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.4075483949173457,1.4635062473932523,36.861044599999786,
071759cf7d070374c0fab67d5cc355e7ccce6598d593c3113a1e6a4d9f9bfe5d,train,L,F-S;F-E,14,13.268897698034749,53.075590792138996,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,0.5496564621188448,0.35971502186174364,31.997904500000004,
073f0e8bb73bb47a70e005ae3c0f66a3945c5fa6028eb28d9c06a35ba614f919,train,B,F-S;F-E,73,68.8005494416205,275.202197766482,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,3.0938049839696102,2.2365379943947956,36.414360500000384,
075413553b9e97050a01004e30402bbde62e18d7f12c2315aeca9a2ff27b228a,train,U,F-S;F-E,12,11.382616914438426,45.530467657753704,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,0.5381519370405351,0.5923630565162513,31.034648899999866,
075de6a8cd1f98c4662986d99e60be1617261c61ba2472e79b9284fbd2b0a87d,train,U,F-S;F-E,53,50.55459762783163,202.21839051132653,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,succeeded,6,1.9755202268938816,0.9422647182289239,34.359657999999854,
