sample_pk,sample_id,run_id,first_candidate_id,sample_kind,physical_key_hash,chromosome_json,material_matrix_json,chromosome_hash,config_hash,geometry_mode,angles_json,status,completed_angle_count,t_avg,t_min,t_max,t_ripple,t_avg_ref,torque_ratio,historical_j,fitness_band,selection_fitness,build_time,mesh_time,solve_time,postprocess_time,total_time,mesh_nodes,mesh_elements,geometry_points,geometry_segments,material_labels,femm_version,solver_status,attempt_count,error_type,error_message,created_at,started_at,completed_at
55,S000055,band_supplement_300_20260808_001,C000054,candidate,3dea97a78188a1512aa6634baea6399aecd49e2640dff70cb1e2b3d33b91e600,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,2,2,1,1,0,0,2,2,2,0,2,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[2,1,1,1,1,1,1,1,1,1],[2,1,1,1,1,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[0,2,2,2,2,0,2,2,1,1],[0,0,2,2,2,0,2,1,1,1],[0,0,0,0,0,0,2,1,1,1],[0,0,0,0,0,0,2,1,1,1],[0,0,0,0,0,0,0,1,1,1],[0,0,0,0,0,0,0,0,1,1],[0,1,0,0,0,0,0,1,1,1],[0,1,1,0,0,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",9f8633e5432a96fbe749c7c4556205e8b3a1d761d4a2062cd76920efad58e2a3,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.7325041107898905,0.6830776654735344,0.7617269991008215,0.10737050136479938,0.8707406437252049,0.8412425859163867,0.951069131787667,B5,0.8412425859163867,5.615258499979973,3.1062963000149466,128.0115736000007,0.23150779999559745,137.6657247999392,26256,51276,998,1032,48,4.2,completed,6,,,2026-08-08T17:21:19.102+02:00,2026-08-08T17:21:19.203+02:00,2026-08-08T17:23:43.159+02:00
56,S000056,band_supplement_300_20260808_001,C000055,candidate,a381b0e8e22103a8501d13305e477f5c953601916d00dcc7c4fadaaf951fe190,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,2,2,1,1,1,1,2,2,2,0,0,2,1,1,1,1,2,2,2,0,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,0,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1]","[[2,1,1,1,1,1,1,1,1,1],[2,1,1,1,1,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,0,2,2,1,1,1,1],[2,2,2,0,0,2,1,1,1,1],[2,2,2,0,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,0,2,2,2,1,1,1,1,1],[2,2,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,0,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,1,1,1,1,1],[1,0,0,0,1,1,1,1,1,1],[1,1,1,0,0,1,1,1,1,1]]",901f0ded10f5610b0ecd6da27acc351e2103bd5081f2cefecc37a271bb0f6564,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.8634779989722373,0.8235769916983154,0.9301101581947087,0.1233768163441284,0.8707406437252049,0.991659233084726,0.12337683164062854,B6,0.991659233084726,10.64133949999814,3.448614000022644,239.41037989992765,0.24276449999888428,254.53952629998093,28497,55776,1106,1140,60,4.2,completed,6,,,2026-08-08T17:25:39.188+02:00,2026-08-08T17:25:39.643+02:00,2026-08-08T17:30:00.405+02:00
57,S000057,band_supplement_300_20260808_001,C000056,candidate,7908a97d1d49eb21d29287c6f3340705e038921bfe349b30ea679e59ef0a39a7,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,2,2,1,1,1,1,0,2,2,2,2,1,1,1,1,1,0,2,2,2,2,2,1,1,1,1,0,2,2,2,0,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,0,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,1,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,1,1,1,1],[0,0,0,1,2,2,1,1,1,1],[0,2,2,2,2,1,1,1,1,1],[0,2,2,2,2,2,1,1,1,1],[0,2,2,2,0,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,1,0,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[0,2,2,0,0,1,1,1,1,1],[0,0,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",fccfff763e1de869cc06f616af438eb0b7beb471e7f3bfd5742553f77f415c19,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.8293661812207542,0.7702332824681138,0.9204505173542303,0.18112293253265996,0.8707406437252049,0.9524835979546765,0.1811229478291601,B6,0.9524835979546765,11.482997700019041,3.3631568000128027,162.34752470004605,0.25637399998959154,178.2139597000205,26181,51126,1004,1050,66,4.2,completed,6,,,2026-08-08T17:25:39.289+02:00,2026-08-08T17:25:39.659+02:00,2026-08-08T17:28:44.649+02:00
58,S000058,band_supplement_300_20260808_001,C000057,candidate,6547856803977662cf294ed5b1f8ff5e319376f97cb529b8c46253f5d7f16d75,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[2,1,1,1,1,1,1,1,1,1],[2,1,1,1,1,1,1,1,1,1],[2,2,2,0,0,1,1,1,1,1],[2,0,2,2,0,1,1,1,1,1],[2,0,0,0,0,1,1,1,1,1],[2,2,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,0,1,1,1],[0,1,0,0,0,0,0,1,1,1],[1,1,1,1,0,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,0,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",5a975d072b23eb2bd95b715cfc039e54ec4dcdd63c68fe998979587221465a57,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.8454136198419967,0.7999473872788635,0.9129828369119362,0.13370431582850342,0.8707406437252049,0.9709132402791558,0.13370433112500354,B6,0.9709132402791558,5.325692800019169,2.7340809000306763,119.72439250000753,0.20634899998549372,128.5943158000009,21050,40860,794,822,42,4.2,completed,6,,,2026-08-08T17:25:39.373+02:00,2026-08-08T17:25:39.690+02:00,2026-08-08T17:27:56.377+02:00
59,S000059,band_supplement_300_20260808_001,C000058,candidate,cdfefc0d8117c60d60a56e1a72ce39d0f9eb4ce6a8f87f3e6b340bc6f3983dce,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,0,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1]","[[0,1,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,1,1,1],[0,2,2,2,1,1,1,1,1,1],[0,2,2,2,1,1,1,1,1,1],[0,2,2,2,0,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,0,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[0,2,2,0,0,1,1,1,1,1],[0,0,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,1,1,1,1]]",b3a37ab888c02a85cd19a88320fb4c9e83e4c13feddc47a40c36ad3cd7b7705f,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.8830369671434584,0.8237666549196724,0.9244087972143707,0.11397273957880409,0.8707406437252049,1.0141216830830904,0.11397275487530421,B7,1.0141216830830904,9.568417300004512,2.9176927999942563,148.90052690004813,0.19881180001539178,162.24137220002012,22599,43952,818,870,66,4.2,completed,6,,,2026-08-08T17:25:39.489+02:00,2026-08-08T17:25:39.736+02:00,2026-08-08T17:28:30.387+02:00
60,S000060,band_supplement_300_20260808_001,C000059,candidate,51bc9de6d87c3b5a63dc9642fd99348755a608f22bd7b69b967af21ad5eecbf1,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,1,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,1,1,1],[0,2,2,2,1,1,1,1,1,1],[0,2,2,2,1,1,1,1,1,1],[0,2,2,2,0,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,0,0,1,1,1,1,1],[2,0,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",f3a618d602ced72059184e305a64f1e107cc2765cd0fb07df40ea18f353b1c02,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.8865922526700474,0.8257592807545322,0.931927643902502,0.11974880541560662,0.8707406437252049,1.0182047422031733,0.11974882071210675,B7,1.0182047422031733,10.063303000002634,2.806298199953744,89.20583699998679,0.21746260003419593,102.9649073999899,21797,42360,794,840,54,4.2,completed,6,,,2026-08-08T17:25:39.596+02:00,2026-08-08T17:25:39.751+02:00,2026-08-08T17:27:30.267+02:00
61,S000061,band_supplement_300_20260808_001,C000060,candidate,383a30496c8788c2f88a9c2ecf2ab2e14f61a30443666efbb611173e08477342,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,1,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,1,1,1],[0,2,2,2,1,1,1,1,1,1],[0,2,2,2,1,1,1,1,1,1],[0,2,2,2,0,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,0,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[0,2,2,0,0,1,1,1,1,1],[0,0,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",652701d21c4cd181548cdd5882c79629173232ab5681c73815f59fc303ada731,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.8862148710703842,0.8255608063467433,0.9322117231807658,0.12034430962009005,0.8707406437252049,1.0177713392118433,0.12034432491659018,B7,1.0177713392118433,3.86348130000988,2.9222992999712005,72.59434579999652,0.2102152000006754,80.24708100000862,23468,45700,884,930,66,4.2,completed,6,,,2026-08-08T17:30:00.694+02:00,2026-08-08T17:30:00.757+02:00,2026-08-08T17:31:26.536+02:00
62,S000062,band_supplement_300_20260808_001,C000061,candidate,7dc982b2d78e2799824f6771e121d973b66705f79c487c61ea33b831b0bea5a3,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,1,1,1,0,1,1,2,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,1,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,0,0,1,1],[0,0,0,0,0,0,0,0,0,1],[0,2,2,2,0,0,0,1,1,1],[0,1,1,2,0,0,0,0,1,1],[0,1,0,1,0,0,0,1,1,1],[0,1,1,1,1,0,0,1,1,1],[0,0,1,1,1,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",d67c879f920fcd36910faca7495353ba25467c5dce43335eaf626e97e8086d9d,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.47974216940683934,0.3438942018460828,0.6241293058490198,0.5841369007636414,0.8707406437252049,0.5509587416919063,4.587359798474651,B2,0.5509587416919063,2.4904977999976836,2.4769144000310916,70.03571190001094,0.1816921000718139,75.77808130002813,19222,37240,764,798,42,4.2,completed,6,,,2026-08-08T17:31:26.953+02:00,2026-08-08T17:31:27.360+02:00,2026-08-08T17:32:49.595+02:00
63,S000063,band_supplement_300_20260808_001,C000062,candidate,e38b33f522dfea6ed7a894485ea028f3d062d8f1f5491c787e61a5988a10f72b,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,1,1,1,0,1,1,2,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1]","[[0,1,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,0,0,1,1],[0,0,0,0,0,0,0,0,0,1],[0,2,2,2,0,0,0,1,1,1],[0,1,1,2,0,0,0,0,1,1],[0,1,0,1,0,0,0,1,1,1],[0,1,1,1,1,0,0,1,1,1],[0,0,1,1,1,1,1,1,1,1],[0,0,0,0,2,1,1,1,1,1],[0,0,0,2,2,1,1,1,1,1],[0,0,0,0,2,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,1,1,1,1,1,1,1,1],[1,1,1,2,2,1,1,1,1,1],[1,1,1,1,2,1,1,1,1,1],[1,1,1,1,2,2,1,1,1,1]]",c644536825762f60f67060c86e6f73cbe61fc5cdcdb6de5bbb416581995f3a17,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.3984309964957485,0.2642354396974094,0.5375030423751623,0.68585929579068,0.8707406437252049,0.4575771205432423,5.705471854890323,B1,0.4575771205432423,3.7319630999991205,3.282141000003321,199.7195742999902,0.22544330000528134,207.69784289997187,27046,52860,1028,1074,66,4.2,completed,6,,,2026-08-08T17:31:27.037+02:00,2026-08-08T17:31:27.376+02:00,2026-08-08T17:35:02.327+02:00
64,S000064,band_supplement_300_20260808_001,C000063,candidate,1a0c73b0e7c006e3d6f873a9d8cb8cb9f6484de4e6d02c6447d45f030298e79e,"[2,2,2,2,2,2,2,1,1,1,2,0,2,2,2,2,1,1,1,1,2,0,2,2,2,1,1,1,1,1,0,0,2,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0,2,2,2,1,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]","[[2,2,2,2,2,2,2,1,1,1],[2,0,2,2,2,2,1,1,1,1],[2,0,2,2,2,1,1,1,1,1],[0,0,2,2,2,1,1,1,1,1],[0,0,0,0,2,1,1,1,1,1],[0,0,0,0,2,0,2,2,2,1],[0,0,0,0,0,0,2,2,2,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,1,0,1,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,1,1]]",91948d40eda3e83101491de95d987295d1ff8b67a6eff01fc2cfc0f7d2fbbcbe,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.4451925986649881,0.3096886641929255,0.5634026476948772,0.5698971282603781,0.8707406437252049,0.5112803701919368,5.004989660244528,B2,0.5112803701919368,5.124995099991793,3.1430550999648403,92.28074349998496,0.219564100028947,101.48627509997459,24140,47058,920,954,48,4.2,completed,6,,,2026-08-08T17:31:27.207+02:00,2026-08-08T17:31:27.407+02:00,2026-08-08T17:33:15.502+02:00
65,S000065,band_supplement_300_20260808_001,C000064,candidate,70b6e1adb4c63bf407a28f12075897a08d22fd214259f9094f6722d9e8c52d72,"[2,2,2,2,2,2,2,1,1,0,2,0,2,2,2,2,1,1,1,0,2,0,2,2,2,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0,2,2,2,1,0,0,0,1,0,1,2,2,2,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]","[[2,2,2,2,2,2,2,1,1,0],[2,0,2,2,2,2,1,1,1,0],[2,0,2,2,2,1,1,1,1,0],[0,0,2,2,2,1,1,1,1,1],[0,0,0,0,2,1,1,1,1,1],[0,0,0,0,2,0,2,2,2,1],[0,0,0,1,0,1,2,2,2,1],[0,0,0,1,1,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,1,1,1,1,1,1],[0,0,0,0,1,0,1,1,1,1],[0,0,0,0,0,0,1,1,1,1],[0,0,0,0,0,0,1,0,1,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,1,1]]",ae9fe4e850d8d2d0fe0ce5fd5ed78f065cb4d6afbb301542f3d14683c6f9ff96,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.4478046687754203,0.334386599829025,0.5172189716193284,0.40828598837587404,0.8707406437252049,0.5142801958337688,4.810727643979621,B2,0.5142801958337688,5.184649799979525,3.3173035000509117,128.68729760003043,0.25228250000509433,138.1773392999894,26820,52408,1004,1056,66,4.2,completed,6,,,2026-08-08T17:31:27.313+02:00,2026-08-08T17:31:27.423+02:00,2026-08-08T17:33:52.397+02:00
66,S000066,band_supplement_300_20260808_001,C000065,candidate,fd835c7102285bc13bb0b398a1dbfbff583bcd02f194a1da528bf73a6e0d9ab2,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,1,1,1,1,2,0,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,0,0,1,1,1,2,2,2,2,2,0,0,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]","[[0,1,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,0,2,0,0,0,1,1,1,1],[2,0,2,2,2,0,1,1,1,1],[2,2,2,2,2,0,1,1,1,1],[2,2,2,2,2,0,1,1,1,1],[2,2,2,2,2,0,0,0,1,1],[2,2,2,2,2,0,0,0,1,1],[2,2,2,2,2,0,0,1,1,1],[2,2,2,2,2,0,0,0,1,1],[2,2,2,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,1,1]]",8a0be110e36edc99317882c3d8a8fcc939cc7ef155542d44380a4125555210e3,15da216552b4cfea918047a7df61cbefcef1478be37754a079fdc1a1303a6d55,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.5267714902690935,0.4448611618636081,0.5978014551548972,0.2903351759093148,0.8707406437252049,0.6049694522302972,3.705691562842146,B3,0.6049694522302972,4.642214799998328,2.8565980000421405,101.95685630009393,0.21115279995137826,110.31450519998907,23656,46086,872,900,36,4.2,completed,6,,,2026-08-08T17:35:02.627+02:00,2026-08-08T17:35:02.891+02:00,2026-08-08T17:36:59.113+02:00
